,OR,TE_diamond,id,studlab,treat1,treat2,CI_lower,CI_upper,CI_lower_diamond,CI_upper_diamond,Predict_lo,Predict_up,WEIGHT,tau2,I2
169,0.3055555555,0.6450612693000001,60,293,nefa,paro,0.0581001067,1.6069539759,0.2369382532,1.7561707983,,,1.2203285425,0.1021508195,0.1698693519
170,1.1666666666,1.1666666666,61,289,nefa,sert,0.3871163114,3.5160262456,0.3871163114,3.5160262456,,,3.1564783911,,
171,1.4962121213000001,1.4962121213000001,62,389,paro,rebo,0.591374893,3.7855017833,0.591374893,3.7855017833,,,4.4583478557,,
172,0.7428571428,0.8895497927,63,202,paro,sert,0.2469972843,2.2341813849,0.4389410815,1.8027449857,,,3.168267343,0.0,0.0
173,1.009009009,0.8895497927,63,410,paro,sert,0.40180460700000004,2.5338165927,0.4389410815,1.8027449857,,,4.5311156939,0.0,0.0
174,1.8126361656,1.676066879,64,360,paro,traz,0.6547942619,5.0178354639,0.7164322628,3.9210967022,,,3.7052369225,0.0,0.0
175,1.4,1.676066879,64,438,paro,traz,0.2991143911,6.55267703,0.7164322628,3.9210967022,,,1.6126435423,0.0,0.0
176,0.7819672131000001,0.5995923477,65,467,paro,venl,0.30739259900000004,1.9892239576000001,0.2842489646,1.2647749973,,,4.4064972568,0.0,0.0
177,0.37467700260000003,0.5995923477,65,478,paro,venl,0.1081684972,1.2978164609,0.2842489646,1.2647749973,,,2.4888078268,0.0,0.0
178,1.0446428571,1.0446428571,66,393,rebo,venl,0.3496273099,3.1212627508,0.3496273099,3.1212627508,,,3.2063799574,,
179,0.5595463138,0.5595463138,67,439,sert,traz,0.1636685596,1.9129640909,0.1636685596,1.9129640909,,,2.5420992565000002,,
180,1.2173913043,0.8481815279,68,413,sert,venl,0.3889057662,3.8107986986,0.4411776922,1.6306624678000001,0.0122506881,58.7242038388,2.9500343565,0.0,0.0
181,0.7198014341000001,0.8481815279,68,414,sert,venl,0.23641096820000002,2.1915823467,0.4411776922,1.6306624678000001,0.0122506881,58.7242038388,3.0987808002,0.0,0.0
182,0.7017774852,0.8481815279,68,475,sert,venl,0.2238494004,2.2001025589,0.4411776922,1.6306624678000001,0.0122506881,58.7242038388,2.9422200475,0.0,0.0
183,0.46951219510000003,0.46951219510000003,69,470,traz,venl,0.133925913,1.6459973761,0.133925913,1.6459973761,,,2.4412872802,,
184,0.7170753193,0.7170753193,70,516,venl,vort,0.3009860213,1.7083750647,0.3009860213,1.7083750647,,,5.0972930208,,
